price,bedrooms,sqft_living,floors,waterfront,view,condition,yr_built,grade
232603,3,1750,2,0,0,4,1976,7
220000,5,1760,1.5,0,0,3,1925,6
600000,4,1810,1,0,0,5,1977,8
239000,3,1360,2,0,0,3,1994,7
400000,3,1730,1,0,0,3,1961,8
2180000,6,4710,2,0,3,3,1931,10
350000,3,1010,1,0,0,5,1953,7
562000,3,2400,2,0,0,5,1983,8
380000,3,1540,1,0,0,5,1968,7
511200,4,1480,1,0,0,3,1927,7
680000,4,2520,2,0,0,3,2004,9
350000,3,1210,2,0,0,3,2002,8
410000,5,2670,1,0,0,3,1980,8
1050000,4,3030,1.5,0,0,4,1988,10
391265,3,1440,1,0,0,3,2002,8
1410000,4,3250,2,0,0,3,1979,9
575000,3,1750,1,0,2,5,1956,7
316000,4,2120,2,0,0,3,1974,7
165000,3,1050,1.5,0,0,3,1919,7
850000,3,1950,1.5,0,0,5,1911,8
210000,3,1020,1,0,0,3,1900,5
325000,4,1820,1,0,0,4,1975,7
682000,4,2390,2,0,0,3,1989,8
430000,3,1400,2,0,0,4,1987,7
325500,3,1540,1,0,0,4,1959,7
385000,3,2370,1,0,3,3,1954,7
435000,1,670,1,0,0,5,1905,6
550000,4,2420,2,0,0,4,1945,7
400000,3,1000,1,0,0,4,1930,6
503000,4,2100,1,0,0,5,1978,7
676000,4,2800,2,0,0,3,2003,8
180000,3,940,1.5,0,0,4,1959,7
234000,3,1640,1.5,0,0,5,1910,6
734200,4,2760,1.5,0,0,5,1928,7
920000,3,3660,2,0,0,3,2003,10
1920000,4,3070,1,0,3,4,1950,9
224000,3,1100,1,0,0,4,1969,7
1400000,3,3130,1,1,4,3,1947,8
185000,3,1320,1,0,0,4,1961,6
554600,3,1470,1.5,0,0,5,1900,7
268000,3,1480,1,0,0,3,1980,7
675000,4,2260,1,0,0,4,1976,8
620000,4,2210,1,0,0,4,1967,8
396450,3,1540,1,0,0,5,1967,8
565000,5,1910,1,0,0,4,1955,7
410000,3,1760,1,0,0,3,1966,7
1190000,4,2240,1.5,0,0,4,1914,8
716125,3,2110,1,0,0,4,1984,9
225000,2,1396,1,0,0,3,1940,7
640000,4,3040,2,0,3,3,1986,9
374000,2,1140,1,0,1,3,1920,6
415000,4,1780,1,0,0,5,1950,7
592500,4,3370,1,0,0,5,1993,8
365000,3,1484,3,0,0,3,2003,7
600000,4,2230,1,0,0,4,1981,7
465000,4,2820,2,0,0,4,1989,9
254999,3,1580,1,0,0,4,1976,7
279000,4,2040,2,0,0,3,1994,7
460000,3,2720,2,0,0,3,2001,8
507000,4,1490,2,0,0,3,2005,7
291000,3,1560,1,0,0,3,1964,7
350000,2,830,2,0,0,3,2006,7
90000,3,980,2,0,0,4,1969,6
329000,3,1980,1,0,0,4,1977,8
909000,4,3680,2,0,0,3,1986,10
187000,2,860,1,0,0,4,1953,5
580000,3,1850,1,0,0,3,1909,7
345000,3,1620,2,0,0,3,2001,7
497000,4,2240,2,0,0,3,1995,8
345000,3,1010,1.5,0,0,3,1904,6
313500,3,1610,1,0,0,3,1974,8
910000,3,2720,2,0,0,3,1990,9
399950,3,2080,1,0,0,3,1959,7
268000,4,1930,1,0,0,4,1967,7
559000,4,2250,1,0,0,3,1954,8
309000,3,1980,1,0,0,4,1963,7
410000,3,1960,2,0,0,3,2006,7
259000,3,1320,1,0,0,4,1957,7
950000,5,2940,2,0,0,4,1909,9
320000,4,1460,1.5,0,0,4,1955,7
1150000,4,2330,1,0,1,3,1951,8
394250,3,2620,1,0,3,3,1982,7
315000,1,700,1,0,0,3,1910,6
480000,2,1140,1,0,0,3,1943,6
556000,3,2750,2,0,0,3,1994,9
450000,3,2480,2,0,0,3,2002,7
420000,3,1130,1,0,0,3,1946,7
890000,6,2770,1,0,0,3,1969,8
295000,4,1710,1,0,0,5,1975,7
410000,4,2150,2,0,0,5,1976,8
308900,3,2250,2,0,0,3,1994,8
1161000,4,2960,1,0,3,3,1949,8
665000,2,2300,1,0,0,3,2006,8
577000,3,1740,1,0,0,5,1953,7
959000,3,2830,3,0,0,3,2014,10
471000,2,1240,1,0,0,5,1924,7
560000,3,2180,2,0,0,3,1990,8
955000,5,2510,2,0,0,3,1972,8
1240000,7,6630,2,0,0,3,2004,10
579000,3,2300,1,0,0,3,1961,8
335000,4,3220,2,0,0,3,1978,8
485000,3,2270,2,0,2,3,2004,8
552000,3,1840,1,0,0,3,1978,9
950000,4,3820,2,0,0,3,2003,10
203700,3,1660,1,0,0,3,1983,7
412000,4,3360,2,0,0,3,1990,9
237500,3,1350,1,0,0,4,1986,7
866800,4,2970,2,0,2,3,2001,9
425000,3,1000,1,0,0,3,1946,7
200000,3,1190,1,0,0,3,1995,7
280000,3,1670,1,0,0,3,1957,7
140000,3,1200,2,0,0,3,1966,8
370000,5,2250,1,0,0,3,1973,8
550000,2,1040,1,0,0,3,1909,7
1411600,2,3180,2,0,4,5,1985,10
1505000,2,3180,2,0,4,5,1985,10
510000,4,2040,1,0,0,4,1961,7
351000,3,1160,1,0,0,3,1960,7
210000,3,880,1,0,0,3,1942,6
449999,4,2290,1.5,0,2,5,1938,7
137000,3,950,1,0,0,3,1954,6
270000,3,1010,1,0,0,5,1974,7
540000,3,3100,1,0,0,4,1981,7
565000,5,2560,1,0,0,3,2012,8
940000,4,2430,2.5,0,0,3,1980,8
385000,2,830,1,1,3,4,1928,6
400000,3,2090,1,0,0,3,2001,8
365000,3,2030,1,0,0,3,1998,7
353250,2,1060,2,0,0,3,1979,7
455000,2,1090,1,0,0,3,1942,7
475000,4,3400,2,0,0,3,1991,8
571500,4,1920,1,0,0,4,1939,7
441000,2,1150,1,0,0,3,1915,6
810000,6,3970,1,0,0,4,1970,10
550000,3,1880,2,0,0,3,1987,8
736000,2,1500,1,0,0,3,1933,8
375000,3,2190,1,0,0,3,1989,7
717500,3,2530,2,0,0,3,1995,8
581000,2,1930,1,0,2,3,1951,8
629000,3,1510,2,0,0,4,1909,7
3800000,3,5510,2,0,4,3,1997,13
225000,3,1100,1,0,0,3,1969,6
315000,3,1730,2,0,0,3,1993,7
425000,3,1480,3,0,0,3,2005,8
346500,3,1150,1,0,0,4,1932,7
550000,3,1950,1,0,0,4,1965,8
565000,3,2380,1,0,0,3,1977,8
1001000,4,3100,1.5,0,0,5,1939,7
400000,2,2010,1.5,0,0,3,1922,7
724950,4,2270,2,0,0,4,1909,8
623000,3,2050,1,0,0,2,1973,8
295000,2,650,1,0,0,3,1950,6
700000,4,2780,2,0,0,3,2006,9
482000,2,1300,2,0,0,3,2000,8
770000,3,2730,2,0,0,3,1995,10
310000,4,3140,1,0,0,4,1960,8
720000,4,2410,2,0,0,5,1965,8
355000,3,1180,1.5,0,0,4,1928,6
512000,4,2600,2,0,0,3,2005,9
303000,2,1400,3,0,0,3,1999,7
299000,5,2220,1,0,0,4,1968,7
285000,3,1660,2,0,0,3,2003,8
680000,3,2330,1,0,0,4,1968,8
285000,4,1440,1,0,0,5,1954,6
707000,4,2920,1,0,0,4,1977,9
690000,3,1760,1,0,0,4,1942,7
872000,4,2860,2,0,0,3,1983,10
290000,4,2090,1,0,0,3,1967,8
425000,4,1910,1,0,0,4,1981,7
925000,3,3280,1,0,2,4,1979,9
340500,3,1770,1,0,0,3,1957,7
365000,2,920,1,0,0,4,1910,6
725000,3,1690,1,0,0,4,1959,7
811000,3,2470,2,0,0,5,1977,8
299000,3,1040,1,0,0,4,1969,7
287500,4,1220,1,0,0,5,1953,7
879950,4,3500,1,0,4,4,1938,9
135900,2,760,1,0,0,3,1950,6
1225000,4,3070,1,0,3,3,1976,9
522500,4,2100,1,0,0,5,1947,7
399500,4,1660,1,0,0,5,1947,7
450000,3,1430,1.5,0,0,4,1917,7
218000,4,1620,1,0,0,3,1962,7
289999,3,1490,1,0,0,3,1995,8
540000,2,1170,1,0,0,3,1903,6
324950,3,1240,1,0,0,4,1976,7
718500,3,2910,2,0,0,4,1900,7
495000,3,2660,1,0,0,4,1964,9
260000,6,2220,1,0,0,3,1977,7
430000,4,1920,1,0,0,4,1954,7
402500,3,2780,2,0,0,3,2009,8
1415000,4,3110,2.5,0,3,4,1931,10
275000,3,1820,1,0,0,4,1987,7
250000,3,1765,2,0,0,3,1996,7
665000,3,1800,1,0,0,4,1966,7
425000,3,2650,1,0,0,3,1967,8
760000,2,1410,1.5,0,0,4,1925,7
447000,3,1650,2,0,0,3,2003,7
205000,3,1180,1,0,0,4,1967,7
191000,3,800,1,0,0,4,1959,6
350000,2,1430,1,0,0,3,1983,7
789888,5,3300,2,0,0,3,2001,9
443000,2,1220,1,0,0,3,1948,7
695000,4,3530,2,0,0,3,2000,9
560000,4,1380,1.5,0,0,4,1906,7
550000,3,1410,1,0,0,4,1923,7
850000,2,3360,2,0,0,3,2004,9
352750,4,2270,1,0,0,4,1977,7
550000,4,2890,2,0,0,3,2001,8
774900,5,1750,1.5,0,0,3,1903,7
250000,3,1010,1,0,0,5,1944,6
962800,4,3780,2,0,0,3,1997,9
299500,3,1880,1,0,0,4,1968,7
250000,2,800,1,0,0,3,1943,6
745000,5,4720,2,0,0,5,1975,9
279475,2,1060,1.5,0,0,3,1968,6
450000,3,2530,2,0,0,3,1987,8
307700,5,1980,1,0,0,4,1962,7
665000,3,1650,1,0,0,4,1953,8
375000,3,1890,2,0,0,3,1999,8
420000,4,3360,2,0,0,3,1990,11
148000,2,630,1,0,0,3,1930,6
707000,3,1980,2,0,0,3,1919,8
399000,3,990,1,0,0,4,1924,7
570000,4,3420,2,0,0,3,1989,9
853000,4,3440,2,0,0,3,1988,10
400000,3,1300,1,0,0,4,1943,7
615000,2,2040,1.5,1,3,4,1919,7
463000,3,1250,1,0,0,4,1955,7
600000,4,1960,1,0,1,4,1958,8
429000,5,2720,1,0,0,3,1970,7
980000,4,3250,2,0,0,3,1944,8
359500,6,3190,2,0,0,3,2003,8
715000,4,2570,2,0,0,3,1998,9
240000,3,1420,1,0,0,4,1980,7
455000,4,2120,1,0,0,5,1968,7
610000,3,2080,1,0,0,3,2000,7
675000,3,2740,2,0,0,3,2004,9
283500,3,1250,1,0,0,3,1985,7
235000,2,2150,1.5,0,0,3,1917,7
827000,4,3230,1,0,0,3,1977,9
353000,2,860,1,0,0,3,1949,7
747500,4,2810,2,0,0,4,1993,9
341000,2,1040,1,0,0,3,1914,6
182000,3,1160,1,0,0,2,1950,5
250000,3,1470,2,0,0,3,2003,6
655000,4,2350,2,0,3,3,1994,8
405000,3,1660,1,0,0,4,1961,8
390000,4,2020,1,0,0,3,1975,7
275400,2,890,1,0,0,3,1947,7
791000,3,2430,2,0,0,3,1989,8
424500,3,1460,1,0,0,3,1979,7
430000,3,980,1,0,0,4,1950,7
865000,4,2580,2,0,2,4,1992,9
163000,2,1250,1,0,0,3,1962,7
920000,4,3140,1,0,2,5,1961,8
1028950,5,2680,2,0,0,3,1910,9
325000,3,1810,1,0,0,4,1983,7
315000,5,2090,2,0,0,3,1998,7
227000,4,1120,1,0,0,3,1971,6
179000,4,1790,1.5,0,0,3,1900,6
276000,2,870,1,0,0,3,2004,7
335000,4,3160,1.5,0,0,4,1968,6
430000,3,2350,1,0,0,3,1981,7
266490,3,1810,2,0,0,3,2004,7
655000,4,3160,1,0,0,3,1962,8
635500,3,1660,1,0,0,3,1939,7
235000,5,2500,1,0,0,3,1979,7
885000,3,2880,2,0,0,4,1986,9
352500,3,1470,1,0,0,4,1953,7
450000,3,1460,2,0,0,3,1983,8
3635000,5,5490,2,0,0,3,2005,12
1050000,3,2480,1,0,4,3,1967,9
476000,2,1140,3,0,0,3,1999,8
375000,3,1830,2,0,0,3,1990,8
600600,4,3110,2,0,0,3,2014,8
567000,4,2630,1,0,2,4,1948,8
650000,4,2390,1,0,0,3,1979,8
190000,5,1750,1,0,0,4,1943,5
858000,4,4370,1,0,2,4,1978,10
435500,1,1020,1,0,0,3,1937,7
685000,3,2500,1,0,0,3,1979,8
252000,3,1540,2,0,0,4,1984,7
512500,4,2200,2,0,0,4,1975,8
423800,3,1940,2,0,0,3,1965,8
460000,3,1453,2,0,0,4,1986,8
434000,3,1830,2,0,0,3,1991,8
244000,3,2000,1,0,0,3,1948,6
348125,3,1400,1.5,0,0,3,1953,7
585000,4,2400,2,0,0,4,1982,8
230000,3,1390,1,0,0,4,1960,6
450000,3,1680,1,0,0,4,1967,8
393000,5,1820,1,0,0,4,1970,7
517000,2,1140,1,0,0,4,1925,7
400000,3,1060,1,0,0,3,1969,7
890000,2,3050,2,0,0,3,1991,10
205950,3,970,1,0,0,4,1970,6
209000,3,1320,1.5,0,0,3,1912,6
430000,4,1890,1,0,0,4,1947,6
534000,4,2040,1.5,0,0,4,1926,6
735000,4,2370,1.5,0,0,5,1916,7
873000,3,2720,2,0,0,3,1997,11
475000,4,1970,1,0,0,3,1983,8
325000,3,2180,1,0,0,4,1961,7
500000,3,2990,2,0,0,3,1994,9
279000,4,2180,1,0,0,4,1987,7
350000,3,1440,1,0,0,3,1988,8
660000,4,3180,2,0,0,3,1978,9
324950,2,1643,1,0,1,4,1954,7
500000,4,1530,1,0,0,3,1955,7
187300,2,1310,1,0,0,3,1950,6
345600,5,2800,2.5,0,0,3,1903,9
400000,3,1510,1,0,0,3,1959,7
935000,5,2700,2,0,0,3,2009,10
374000,4,2220,1,0,0,5,1963,7
328000,3,1440,2,0,0,3,1977,7
257500,3,1300,1,0,0,5,1981,7
1003000,4,2230,2,0,0,5,1906,8
216500,2,1390,1,0,0,4,1980,8
1185000,3,2760,2,0,0,5,1978,10
360000,4,3200,2,0,0,3,2007,9
699999,3,1240,1,0,0,4,1968,7
535000,3,1960,2,0,0,4,1978,8
464950,3,2190,1,0,0,3,1994,7
925000,4,3540,2,0,0,3,1996,10
930000,3,2640,2,0,0,3,1912,9
727500,3,2660,1.5,0,3,3,1910,8
325000,4,1670,1,0,0,3,1976,7
695000,3,3080,2,0,0,3,1984,8
585000,4,2890,1,0,0,3,1973,8
319000,3,1800,1,0,2,3,1963,7
265000,6,2000,1.5,0,0,4,1960,7
359000,5,1940,1.5,0,0,4,1953,7
390000,5,1940,1.5,0,0,4,1953,7
374500,3,960,1,0,0,5,1969,7
661000,2,1750,2,0,0,4,1964,8
900000,3,2320,2,0,0,3,1907,8
600000,5,2380,1,0,0,3,1957,8
2000000,5,6490,2,0,3,4,1991,11
512500,4,1620,1.5,0,0,5,1916,7
229500,3,1770,1,0,0,4,1968,8
589000,3,2320,2,0,0,3,2003,8
539950,3,1330,3,0,0,3,2014,8
640000,4,3420,2,0,0,3,2002,9
218250,3,1270,1,0,0,3,1967,7
675000,4,2550,2,0,2,3,1997,8
338000,5,1860,2,0,0,3,1980,7
231750,3,1020,1,0,0,3,1981,7
199900,1,720,1,0,0,3,1930,6
1059000,4,4460,2,0,2,3,2001,11
263000,4,1830,1,0,0,5,1979,7
279950,3,1520,1,0,0,4,1990,7
395000,3,1080,1.5,0,0,4,1920,7
252500,3,1900,1,0,0,3,1991,7
1150000,4,5300,2,0,0,3,1989,11
205000,3,1370,1,0,0,3,1969,7
654000,5,2960,1,0,0,4,1965,8
200000,3,960,1,0,0,2,1933,6
700000,3,2190,2,0,0,3,2004,8
2720000,4,3990,2,0,0,4,1989,11
306000,2,1200,1,0,0,5,1956,7
270000,3,1780,2,0,0,3,2010,7
340000,3,2630,2,0,0,4,1988,9
450000,4,2300,1,0,0,4,1955,7
580000,4,3210,1,0,0,5,1975,7
435000,4,2290,1,0,3,3,1959,7
690000,4,2780,2,0,0,3,2003,9
720000,4,2650,2,0,0,3,1988,8
403000,3,1840,1,0,0,3,1980,8
440000,3,1560,1,0,0,5,1972,7
178500,3,1200,1,0,0,5,1961,7
270000,4,1900,1,0,0,3,1968,7
129888,2,710,1,0,0,3,1943,6
260000,3,1360,1,0,0,3,1987,7
339950,5,2990,2,0,0,4,1990,8
250000,3,1640,2,0,0,3,1975,6
680000,3,3650,1,0,0,3,2011,10
660000,10,2920,2,0,0,4,1913,7
1225000,3,3680,2,0,2,3,1999,11
550000,3,1830,1,0,0,5,1959,8
675000,5,2570,2,0,0,3,1987,8
981000,3,2730,2,0,1,3,1984,10
168000,3,1150,1.5,0,0,4,1913,6
1000000,4,4260,2,0,0,3,1996,11
320000,3,1260,1,0,0,3,1970,7
959000,6,4440,1,0,1,4,1959,9
372000,4,2300,1,0,0,3,1959,7
391500,3,1920,2,0,0,3,1993,8
390000,2,1080,1.5,0,0,3,1944,7
302000,2,890,1,0,0,4,1947,6
495000,3,1650,2,0,0,3,2012,7
504500,3,1820,3,0,2,3,1998,8
555000,4,2320,1.5,0,0,3,1918,7
1550000,4,3260,2,0,0,5,1937,9
550000,3,1730,1,0,0,3,1947,7
1800000,4,3320,2.5,0,0,5,1905,10
655000,1,1660,1,0,0,4,1908,7
685000,3,3290,2,0,0,4,1992,10
721000,4,2280,1,0,0,4,1954,7
1518630,4,3650,1.5,0,0,3,1907,9
365000,4,1620,2,0,0,3,1980,7
458000,3,2020,1,0,0,4,1957,7
280000,2,1150,1,0,0,3,1959,6
628000,4,1940,1,0,0,4,1911,7
781500,4,3440,2,0,0,3,2001,10
295000,3,2000,1,0,0,4,1968,7
435000,2,750,1,0,0,5,1947,7
300000,3,1420,1,0,0,3,1979,7
208500,2,880,1,0,0,4,1906,5
930000,2,2680,1,0,0,3,2006,9
316000,2,860,1,0,0,3,1906,6
249900,3,1310,1,0,0,4,1990,7
675000,3,1780,2,0,0,4,1989,8
447000,3,1440,2,0,0,3,1985,7
675000,3,1510,1.5,0,0,3,1905,8
546000,4,2100,3,0,0,3,2008,8
310000,3,1310,3,0,0,3,2003,7
190000,3,1280,1,0,0,3,1961,7
650000,3,1320,1,0,0,3,1951,8
585000,3,1740,2,0,0,3,1995,8
1430800,4,2910,2,0,0,3,2003,10
565000,4,2500,1,0,0,3,1983,9
174900,3,1100,1.5,0,0,2,1926,6
360000,3,1381,3,0,0,3,2007,8
234000,3,960,1,0,0,3,1953,7
575000,8,3840,1,0,0,3,1961,7
315000,3,2200,2,0,0,3,2004,7
225000,3,1250,1,0,0,3,1967,7
370000,3,2380,1,0,0,4,1961,7
606000,3,1500,1,0,0,3,1947,7
272500,3,1410,1,0,0,4,1983,7
475000,3,1680,1,0,0,3,1992,7
270000,3,1500,1,0,0,4,1968,7
624000,4,2710,1,0,0,3,1961,8
355000,3,1730,1.5,0,0,3,1954,7
345000,3,960,1,0,0,3,1972,7
342000,4,2380,2,0,0,3,1993,8
316000,3,1120,1.5,0,2,4,1917,7
539950,4,2960,2,0,0,3,1990,9
221347,3,1580,1,0,0,3,1944,6
330000,3,1870,2,0,0,3,2000,8
279000,4,1810,1,0,0,4,1977,8
850000,4,2550,1.5,0,0,4,1900,8
746000,3,1910,1,0,0,4,1952,7
478000,2,1200,1,0,0,3,1924,7
820000,4,2420,1.5,0,0,5,1905,7
2160000,3,3080,2,0,3,3,1996,11
820000,3,3850,2,0,1,3,2000,10
887000,3,3000,2,0,2,4,1942,8
159000,3,1360,1,0,0,4,1953,7
824000,7,3670,2,0,1,3,1964,8
812000,4,2270,2,0,0,3,2014,9
242000,4,1750,2,0,0,4,1975,7
625000,4,3550,2,0,0,3,2007,9
399888,4,2370,1.5,0,0,4,1948,7
289000,3,1670,2,0,0,4,1990,7
400000,3,1860,1,0,0,3,2002,9
1550000,3,4460,2,0,0,3,1992,12
345000,2,1080,1,0,0,3,1940,7
874950,2,1080,1,0,0,3,1940,7
875000,3,2280,1,0,0,5,1917,7
628990,4,2540,2,0,0,3,1996,9
535000,2,2560,1,0,0,4,1944,6
770126,4,2390,1,0,0,3,1979,8
710000,4,2870,1,0,0,5,1968,8
465000,3,1510,1,0,2,3,1925,7
359000,3,2200,1,0,0,4,1952,7
151000,2,720,1,0,0,3,1949,4
820000,3,2970,2,0,0,3,1994,9
160000,3,960,1,0,0,4,1970,7
535000,4,1420,1.5,0,0,4,1945,7
365000,3,1800,1,0,0,3,1975,7
708000,4,3090,2,0,0,3,2005,9
215000,3,1200,1,0,0,4,1967,7
1950000,4,4065,2,0,0,4,1987,10
390000,4,2570,2,0,0,5,1958,7
570000,3,1530,1,0,0,4,1937,7
383000,3,1500,1,0,0,3,1977,7
370000,4,2490,2,0,0,3,2005,9
454000,4,3040,2,0,0,3,2000,7
1400000,5,4140,1,0,4,3,1973,10
371000,4,1690,1,0,0,3,1977,7
530000,3,1430,1,0,0,3,1959,7
608000,4,2490,1,0,0,4,1983,8
450000,3,1350,1,0,0,5,1954,7
780000,4,3140,2,0,0,3,1994,10
290000,4,2340,2,0,0,2,1978,8
225000,3,1610,1,0,0,4,1978,7
805000,4,3320,2,0,0,4,1991,10
660000,3,2390,2,0,0,3,1991,9
299000,3,1180,1,0,0,5,1962,7
530000,2,1260,3,0,0,3,2007,8
680000,3,1800,1,0,0,5,1970,7
199900,4,1790,1,0,0,5,1944,6
224000,3,1760,1,0,0,3,1963,7
244000,3,1540,1,0,0,4,1980,7
485000,4,1260,1,0,0,5,1918,7
330000,4,2240,2,0,0,3,1994,8
509000,4,1630,1.5,0,0,3,1915,6
440000,4,2350,2,0,0,3,1989,8
244000,3,1350,1,0,0,3,1998,7
399700,4,1320,1,0,0,4,1930,7
519000,4,1950,1.5,0,0,4,1910,7
211000,4,2100,1,0,0,3,1959,7
950000,3,3480,1,0,0,4,1941,7
410000,3,1830,2,0,0,3,1999,8
750000,4,2640,2,0,0,3,1949,7
133400,3,900,1,0,0,4,1978,6
240000,3,1553,1,0,0,3,1900,7
539000,3,1710,2,0,0,3,2005,8
688000,4,3400,2,0,0,3,1998,10
465000,3,1270,1,0,0,3,1950,7
936000,3,2960,1,0,2,4,1952,8
620000,4,3040,2,0,0,3,2003,7
429950,3,1430,1,0,0,5,1962,7
296475,3,1520,2,0,0,3,2004,7
330000,4,1820,1,0,0,3,1962,7
445000,3,1800,1,0,0,3,1979,8
846000,4,2720,2,0,1,3,2014,10
725000,4,1980,1,0,1,4,1960,8
369000,4,2550,2,0,0,3,1989,9
625000,3,2210,1,0,0,3,1958,8
535000,3,2120,2,0,0,3,2003,7
229950,4,1570,1,0,0,5,1911,6
229999,3,1310,1,0,0,4,1974,7
850000,5,3150,2,0,0,3,1911,8
589900,4,3870,2,0,0,3,2001,10
513000,2,1840,1,0,0,4,1914,7
401000,3,1120,1,0,0,4,1941,6
260000,3,1440,2,0,0,3,2006,7
525000,4,2300,1,0,0,4,1950,8
470000,3,2070,1,0,0,4,1977,8
205000,4,1420,1,0,0,3,1962,7
620000,3,2010,1,0,0,4,1979,8
229000,3,1200,1,0,0,3,1979,6
445000,2,1150,1,0,0,3,1940,7
215000,2,1240,1,0,0,3,1967,7
504975,2,1900,2,0,0,3,2005,8
495000,4,2350,2,0,0,3,1980,8
205000,3,1120,1,0,0,4,1976,7
152275,1,1020,1,0,0,3,1937,6
586000,4,1930,1,0,0,3,1968,8
779950,2,2680,1,0,0,3,2002,9
557000,4,2660,2,0,0,4,1983,8
610000,4,2200,1,0,2,4,1958,8
405000,3,1010,1.5,0,0,5,1953,7
320000,4,2310,2,0,0,3,1980,8
356000,3,920,1,0,0,3,1970,6
794500,5,3030,1.5,0,0,4,1913,7
349000,3,1590,1,0,0,3,1988,7
549000,4,2740,2,0,0,3,1991,7
193000,3,960,1,0,0,4,1962,6
700000,3,2240,2,0,1,3,1977,9
523000,3,2400,2,0,0,3,1998,8
565000,5,2860,1,0,0,4,1965,7
500000,4,2960,2,0,0,3,2000,7
1450000,4,3770,2,0,0,5,1925,9
710000,6,3830,2,0,0,3,1995,9
333000,4,2750,1,0,0,3,2008,8
580000,3,2100,1,0,0,3,1943,7
289950,4,1500,1,0,0,3,1956,7
375000,2,710,1,0,1,3,1925,5
505000,2,2770,1.5,0,0,5,1984,8
324950,3,2050,1,0,2,3,1939,7
490000,4,1960,2,0,0,3,1965,7
630000,4,1770,2,0,0,5,1911,7
595000,3,3290,2,0,0,4,1993,8
872500,4,1990,1,0,0,3,1956,9
490000,2,1760,1,0,2,4,1951,7
1900000,4,5080,2,0,0,3,2001,11
310000,2,1020,1,0,0,3,1956,7
450000,3,1350,1,0,0,2,1946,6
539000,3,1740,2,0,0,3,1974,9
888550,3,3540,2,0,0,3,1989,10
269950,3,1520,1,0,0,3,1981,7
142000,0,290,1,0,0,1,1963,1
300000,3,1310,1,0,0,3,1967,7
780000,2,3000,1,0,0,3,1952,10
545000,3,2660,2,0,0,3,1992,8
278000,3,2120,2,0,0,3,1994,7
342000,3,1200,2,0,0,3,1986,7
190000,4,1900,1,0,0,4,1967,7
387000,2,1010,3,0,0,3,1999,8
279950,3,1850,2,0,0,3,1978,7
550000,6,4520,2,0,0,3,1953,9
439000,3,2010,2,0,0,3,2003,8
774888,3,2420,1,0,0,4,1969,8
480000,5,2732,1,0,2,4,1975,8
835000,4,1910,1.5,0,0,5,1941,8
1500000,5,3520,2,0,0,3,2008,9
771000,4,2220,1.5,0,0,4,1929,7
1225000,4,2020,1,0,3,4,1941,9
600000,4,2090,1,0,0,5,1966,8
305000,3,1580,1,0,0,3,1962,7
1388000,5,2650,1,0,0,3,1955,8
216500,3,1020,1,0,0,4,1971,6
370000,3,1070,2,0,0,3,2004,7
492650,4,2120,1,0,0,3,1967,8
431200,5,1360,1,0,0,3,1966,7
277500,4,1700,2,0,0,3,1990,7
278000,5,1820,1,0,0,5,1960,7
351000,4,1430,1,0,0,3,1969,6
850000,4,4140,2,0,0,3,2003,10
885000,2,1313,1,0,0,3,1904,8
399950,3,1590,1,0,3,3,1998,8
185000,3,1080,1,0,0,3,1968,7
440000,5,2730,1,0,0,3,1979,8
2395000,4,3800,2,0,0,3,1969,10
299000,3,2540,1,0,0,4,1969,8
299500,3,1810,1,0,0,3,1980,8
420000,3,1540,1,0,0,5,1961,7
234000,4,1390,1,0,0,3,1955,7
540000,2,1460,1,0,0,5,1950,7
649950,4,2350,2,0,0,4,1994,8
330000,3,1160,1,0,0,4,1956,7
840000,4,3500,2,0,0,3,2010,9
370000,3,1980,2,0,0,5,1991,8
410000,3,1250,1,0,0,5,1968,7
257000,2,770,1,0,0,3,1951,7
350000,3,1920,1,0,0,3,1959,7
380000,2,1120,1,0,1,3,1947,6
344000,3,1150,1,0,0,4,1969,6
488000,3,1590,3,0,0,3,1985,7
465000,3,910,1,0,0,3,1942,7
229500,2,1870,1,0,0,3,1948,7
445000,5,2420,2,0,0,3,2013,8
246000,4,2120,1.5,0,0,3,1919,6
545000,5,2730,1,0,0,5,1958,7
518000,4,2560,2,0,1,3,2005,8
565000,4,2620,2,0,0,3,1996,8
445000,4,2760,2,0,0,3,2001,7
968000,5,2900,1,0,0,3,1959,8
725000,3,1820,1,0,0,5,1945,7
315500,3,1870,1,0,0,3,1977,7
487585,4,2010,1,0,0,3,1977,7
246500,2,940,1,0,0,2,1954,7
819000,3,1850,1.5,0,0,3,1913,8
349900,5,2530,2,0,0,3,2004,7
267000,3,940,1,0,0,4,1942,6
480000,3,1820,1,0,0,3,1978,7
525000,2,1510,1,0,0,3,1924,7
578000,4,2070,2,0,0,3,1996,8
345000,3,1380,3,0,0,3,2000,8
499000,3,1270,1,0,0,3,1955,7
425000,3,1390,1,0,0,4,1956,7
268000,4,1840,2,0,0,5,1988,8
240000,3,1600,1,0,0,4,1971,7
147000,3,1480,1,0,0,4,1964,7
500000,4,2120,1,0,0,4,1949,6
1010000,4,2940,1.5,0,2,5,1910,8
991500,4,3820,2,0,2,3,1995,11
510000,5,2740,1,0,0,4,1959,7
1980000,4,4360,2,0,0,3,2007,10
484998,4,1540,2,0,0,3,2014,8
1280000,4,4660,2,0,2,3,2003,11
210000,3,1590,2,0,0,3,1986,7
450000,2,1180,1,0,0,4,1955,7
875000,4,2360,1,0,0,3,1952,7
529950,4,1860,1,0,0,5,1967,8
